Fecha,Hora,Sucursal,Producto,Precio,Unidades,Precio Total,Mes,Nombre_Mes,Año,Año_Mes
2024-10-09,15,Sucursal 2,Producto A,20,4,80,10,October,2024,2024-10
2024-10-10,12,Sucursal 5,Producto A,20,8,160,10,October,2024,2024-10
2024-10-10,17,Sucursal 5,Producto B,25,6,150,10,October,2024,2024-10
2024-10-10,18,Sucursal 3,Producto J,60,1,60,10,October,2024,2024-10
2024-10-10,15,Sucursal 3,Producto H,25,3,75,10,October,2024,2024-10
2024-10-10,18,Sucursal 5,Producto I,60,1,60,10,October,2024,2024-10
2024-10-10,14,Sucursal 5,Producto C,30,1,30,10,October,2024,2024-10
2024-10-10,17,Sucursal 2,Producto J,60,3,180,10,October,2024,2024-10
2024-10-10,19,Sucursal 5,Producto G,20,4,80,10,October,2024,2024-10
2024-10-11,12,Sucursal 2,Producto D,35,6,210,10,October,2024,2024-10
2024-10-11,14,Sucursal 4,Producto G,20,4,80,10,October,2024,2024-10
2024-10-11,12,Sucursal 2,Producto C,30,1,30,10,October,2024,2024-10
2024-10-11,16,Sucursal 1,Producto I,60,6,360,10,October,2024,2024-10
2024-10-11,13,Sucursal 5,Producto E,40,9,360,10,October,2024,2024-10
2024-10-11,18,Sucursal 5,Producto F,40,4,160,10,October,2024,2024-10
2024-10-11,12,Sucursal 5,Producto B,25,1,25,10,October,2024,2024-10
2024-10-11,18,Sucursal 4,Producto I,60,1,60,10,October,2024,2024-10
2024-10-11,20,Sucursal 3,Producto A,20,3,60,10,October,2024,2024-10
2024-10-12,20,Sucursal 1,Producto H,25,1,25,10,October,2024,2024-10
2024-10-12,18,Sucursal 2,Producto D,35,2,70,10,October,2024,2024-10
2024-10-12,14,Sucursal 4,Producto C,30,4,120,10,October,2024,2024-10
2024-10-12,19,Sucursal 3,Producto I,60,6,360,10,October,2024,2024-10
2024-10-12,18,Sucursal 5,Producto D,35,2,70,10,October,2024,2024-10
2024-10-13,14,Sucursal 2,Producto J,60,6,360,10,October,2024,2024-10
2024-10-13,15,Sucursal 1,Producto F,40,9,360,10,October,2024,2024-10
2024-10-13,12,Sucursal 5,Producto F,40,7,280,10,October,2024,2024-10
2024-10-13,13,Sucursal 1,Producto C,30,6,180,10,October,2024,2024-10
2024-10-13,16,Sucursal 4,Producto D,35,9,315,10,October,2024,2024-10
2024-10-13,13,Sucursal 3,Producto J,60,6,360,10,October,2024,2024-10
2024-10-13,16,Sucursal 3,Producto F,40,7,280,10,October,2024,2024-10
2024-10-14,12,Sucursal 5,Producto B,25,5,125,10,October,2024,2024-10
2024-10-14,15,Sucursal 1,Producto G,20,3,60,10,October,2024,2024-10
2024-10-14,20,Sucursal 3,Producto A,20,2,40,10,October,2024,2024-10
2024-10-14,14,Sucursal 5,Producto F,40,3,120,10,October,2024,2024-10
2024-10-14,20,Sucursal 5,Producto G,20,5,100,10,October,2024,2024-10
2024-10-14,16,Sucursal 3,Producto G,20,8,160,10,October,2024,2024-10
2024-10-14,12,Sucursal 3,Producto E,40,1,40,10,October,2024,2024-10
2024-10-15,17,Sucursal 4,Producto F,40,7,280,10,October,2024,2024-10
2024-10-15,19,Sucursal 2,Producto B,25,9,225,10,October,2024,2024-10
2024-10-15,12,Sucursal 4,Producto C,30,5,150,10,October,2024,2024-10
2024-10-15,15,Sucursal 3,Producto G,20,3,60,10,October,2024,2024-10
2024-10-15,20,Sucursal 5,Producto J,60,9,540,10,October,2024,2024-10
2024-10-15,18,Sucursal 4,Producto I,60,6,360,10,October,2024,2024-10
2024-10-15,16,Sucursal 5,Producto G,20,7,140,10,October,2024,2024-10
2024-10-15,12,Sucursal 1,Producto J,60,5,300,10,October,2024,2024-10
2024-10-15,20,Sucursal 4,Producto B,25,8,200,10,October,2024,2024-10
2024-10-15,12,Sucursal 1,Producto J,60,9,540,10,October,2024,2024-10
2024-10-15,16,Sucursal 4,Producto H,25,3,75,10,October,2024,2024-10
2024-10-16,18,Sucursal 5,Producto I,60,9,540,10,October,2024,2024-10
2024-10-16,16,Sucursal 5,Producto E,40,1,40,10,October,2024,2024-10
2024-10-16,20,Sucursal 3,Producto H,25,5,125,10,October,2024,2024-10
2024-10-16,16,Sucursal 3,Producto G,20,7,140,10,October,2024,2024-10
2024-10-16,20,Sucursal 2,Producto C,30,6,180,10,October,2024,2024-10
2024-10-16,19,Sucursal 1,Producto D,35,4,140,10,October,2024,2024-10
2024-10-16,19,Sucursal 1,Producto E,40,6,240,10,October,2024,2024-10
2024-10-16,17,Sucursal 5,Producto I,60,6,360,10,October,2024,2024-10
2024-10-16,19,Sucursal 3,Producto J,60,7,420,10,October,2024,2024-10
2024-10-16,20,Sucursal 2,Producto C,30,7,210,10,October,2024,2024-10
2024-10-17,14,Sucursal 1,Producto D,35,2,70,10,October,2024,2024-10
2024-10-17,18,Sucursal 2,Producto D,35,3,105,10,October,2024,2024-10
2024-10-17,16,Sucursal 1,Producto G,20,7,140,10,October,2024,2024-10
2024-10-17,15,Sucursal 1,Producto J,60,1,60,10,October,2024,2024-10
2024-10-17,16,Sucursal 3,Producto F,40,1,40,10,October,2024,2024-10
2024-10-17,15,Sucursal 2,Producto A,20,1,20,10,October,2024,2024-10
2024-10-17,16,Sucursal 2,Producto C,30,1,30,10,October,2024,2024-10
2024-10-17,13,Sucursal 2,Producto H,25,7,175,10,October,2024,2024-10
2024-10-17,13,Sucursal 4,Producto I,60,3,180,10,October,2024,2024-10
2024-10-17,18,Sucursal 1,Producto J,60,7,420,10,October,2024,2024-10
2024-10-17,18,Sucursal 3,Producto H,25,9,225,10,October,2024,2024-10
2024-10-17,14,Sucursal 3,Producto J,60,1,60,10,October,2024,2024-10
2024-10-18,14,Sucursal 3,Producto A,20,5,100,10,October,2024,2024-10
2024-10-18,20,Sucursal 3,Producto G,20,9,180,10,October,2024,2024-10
2024-10-18,20,Sucursal 1,Producto J,60,7,420,10,October,2024,2024-10
2024-10-18,14,Sucursal 4,Producto E,40,9,360,10,October,2024,2024-10
2024-10-18,14,Sucursal 5,Producto G,20,4,80,10,October,2024,2024-10
2024-10-18,16,Sucursal 5,Producto I,60,6,360,10,October,2024,2024-10
2024-10-18,13,Sucursal 3,Producto G,20,5,100,10,October,2024,2024-10
2024-10-18,17,Sucursal 4,Producto C,30,8,240,10,October,2024,2024-10
2024-10-18,17,Sucursal 4,Producto D,35,9,315,10,October,2024,2024-10
2024-10-18,15,Sucursal 4,Producto C,30,3,90,10,October,2024,2024-10
2024-10-18,12,Sucursal 2,Producto G,20,9,180,10,October,2024,2024-10
2024-10-18,19,Sucursal 3,Producto H,25,3,75,10,October,2024,2024-10
2024-10-18,14,Sucursal 5,Producto J,60,3,180,10,October,2024,2024-10
2024-10-18,19,Sucursal 1,Producto E,40,6,240,10,October,2024,2024-10
2024-10-18,19,Sucursal 3,Producto G,20,9,180,10,October,2024,2024-10
2024-10-18,18,Sucursal 5,Producto E,40,8,320,10,October,2024,2024-10
2024-10-18,20,Sucursal 2,Producto B,25,8,200,10,October,2024,2024-10
2024-10-18,13,Sucursal 2,Producto D,35,7,245,10,October,2024,2024-10
2024-10-18,18,Sucursal 1,Producto H,25,7,175,10,October,2024,2024-10
2024-10-18,13,Sucursal 5,Producto E,40,6,240,10,October,2024,2024-10
2024-10-19,13,Sucursal 1,Producto C,30,7,210,10,October,2024,2024-10
2024-10-19,17,Sucursal 4,Producto H,25,9,225,10,October,2024,2024-10
2024-10-19,16,Sucursal 4,Producto J,60,2,120,10,October,2024,2024-10
2024-10-19,15,Sucursal 4,Producto D,35,7,245,10,October,2024,2024-10
2024-10-19,14,Sucursal 1,Producto A,20,5,100,10,October,2024,2024-10
2024-10-19,18,Sucursal 2,Producto J,60,7,420,10,October,2024,2024-10
2024-10-19,16,Sucursal 3,Producto F,40,3,120,10,October,2024,2024-10
2024-10-19,16,Sucursal 2,Producto C,30,7,210,10,October,2024,2024-10
2024-10-19,13,Sucursal 4,Producto B,25,6,150,10,October,2024,2024-10
2024-10-19,19,Sucursal 3,Producto G,20,5,100,10,October,2024,2024-10
2024-10-20,16,Sucursal 2,Producto G,20,8,160,10,October,2024,2024-10
2024-10-20,20,Sucursal 4,Producto A,20,1,20,10,October,2024,2024-10
2024-10-20,20,Sucursal 5,Producto G,20,3,60,10,October,2024,2024-10
2024-10-20,17,Sucursal 1,Producto G,20,7,140,10,October,2024,2024-10
2024-10-20,12,Sucursal 5,Producto F,40,9,360,10,October,2024,2024-10
2024-10-20,13,Sucursal 4,Producto I,60,5,300,10,October,2024,2024-10
2024-10-21,15,Sucursal 2,Producto G,20,4,80,10,October,2024,2024-10
2024-10-21,15,Sucursal 3,Producto A,20,8,160,10,October,2024,2024-10
2024-10-21,19,Sucursal 4,Producto A,20,3,60,10,October,2024,2024-10
2024-10-21,16,Sucursal 4,Producto E,40,1,40,10,October,2024,2024-10
2024-10-21,14,Sucursal 4,Producto J,60,1,60,10,October,2024,2024-10
2024-10-21,16,Sucursal 1,Producto H,25,2,50,10,October,2024,2024-10
2024-10-21,12,Sucursal 2,Producto C,30,6,180,10,October,2024,2024-10
2024-10-21,19,Sucursal 5,Producto I,60,1,60,10,October,2024,2024-10
2024-10-22,13,Sucursal 5,Producto I,60,8,480,10,October,2024,2024-10
2024-10-22,13,Sucursal 1,Producto E,40,6,240,10,October,2024,2024-10
2024-10-22,20,Sucursal 3,Producto H,25,1,25,10,October,2024,2024-10
2024-10-22,15,Sucursal 2,Producto G,20,9,180,10,October,2024,2024-10
2024-10-22,13,Sucursal 2,Producto J,60,9,540,10,October,2024,2024-10
2024-10-22,14,Sucursal 2,Producto H,25,1,25,10,October,2024,2024-10
2024-10-22,17,Sucursal 1,Producto E,40,7,280,10,October,2024,2024-10
2024-10-22,19,Sucursal 5,Producto H,25,9,225,10,October,2024,2024-10
2024-10-23,18,Sucursal 1,Producto A,20,8,160,10,October,2024,2024-10
2024-10-23,15,Sucursal 3,Producto I,60,3,180,10,October,2024,2024-10
2024-10-23,20,Sucursal 5,Producto G,20,1,20,10,October,2024,2024-10
2024-10-23,16,Sucursal 5,Producto I,60,2,120,10,October,2024,2024-10
2024-10-23,16,Sucursal 4,Producto J,60,7,420,10,October,2024,2024-10
2024-10-23,13,Sucursal 1,Producto F,40,2,80,10,October,2024,2024-10
2024-10-23,14,Sucursal 2,Producto I,60,6,360,10,October,2024,2024-10
2024-10-23,19,Sucursal 4,Producto B,25,6,150,10,October,2024,2024-10
2024-10-23,18,Sucursal 4,Producto E,40,6,240,10,October,2024,2024-10
2024-10-23,15,Sucursal 3,Producto D,35,7,245,10,October,2024,2024-10
2024-10-23,16,Sucursal 3,Producto F,40,3,120,10,October,2024,2024-10
2024-10-23,20,Sucursal 4,Producto H,25,5,125,10,October,2024,2024-10
2024-10-23,19,Sucursal 4,Producto F,40,8,320,10,October,2024,2024-10
2024-10-23,15,Sucursal 3,Producto G,20,3,60,10,October,2024,2024-10
2024-10-23,19,Sucursal 5,Producto E,40,8,320,10,October,2024,2024-10
2024-10-23,16,Sucursal 3,Producto H,25,6,150,10,October,2024,2024-10
2024-10-23,12,Sucursal 2,Producto C,30,4,120,10,October,2024,2024-10
2024-10-24,13,Sucursal 5,Producto E,40,9,360,10,October,2024,2024-10
2024-10-24,12,Sucursal 3,Producto B,25,2,50,10,October,2024,2024-10
2024-10-24,13,Sucursal 5,Producto I,60,5,300,10,October,2024,2024-10
2024-10-24,14,Sucursal 3,Producto H,25,1,25,10,October,2024,2024-10
2024-10-24,18,Sucursal 4,Producto A,20,6,120,10,October,2024,2024-10
2024-10-25,17,Sucursal 5,Producto D,35,2,70,10,October,2024,2024-10
2024-10-25,13,Sucursal 4,Producto E,40,1,40,10,October,2024,2024-10
2024-10-25,14,Sucursal 3,Producto F,40,2,80,10,October,2024,2024-10
2024-10-25,13,Sucursal 3,Producto A,20,8,160,10,October,2024,2024-10
2024-10-25,19,Sucursal 5,Producto G,20,3,60,10,October,2024,2024-10
2024-10-25,15,Sucursal 3,Producto E,40,4,160,10,October,2024,2024-10
2024-10-25,12,Sucursal 1,Producto F,40,3,120,10,October,2024,2024-10
2024-10-26,16,Sucursal 1,Producto E,40,9,360,10,October,2024,2024-10
2024-10-26,12,Sucursal 5,Producto H,25,8,200,10,October,2024,2024-10
2024-10-26,14,Sucursal 1,Producto G,20,1,20,10,October,2024,2024-10
2024-10-26,12,Sucursal 1,Producto F,40,8,320,10,October,2024,2024-10
2024-10-26,16,Sucursal 5,Producto A,20,5,100,10,October,2024,2024-10
2024-10-26,18,Sucursal 1,Producto C,30,1,30,10,October,2024,2024-10
2024-10-26,17,Sucursal 3,Producto F,40,3,120,10,October,2024,2024-10
2024-10-26,20,Sucursal 1,Producto A,20,3,60,10,October,2024,2024-10
2024-10-27,18,Sucursal 4,Producto B,25,5,125,10,October,2024,2024-10
2024-10-27,13,Sucursal 4,Producto F,40,6,240,10,October,2024,2024-10
2024-10-27,12,Sucursal 1,Producto H,25,9,225,10,October,2024,2024-10
2024-10-27,15,Sucursal 5,Producto A,20,2,40,10,October,2024,2024-10
2024-10-27,14,Sucursal 1,Producto E,40,3,120,10,October,2024,2024-10
2024-10-27,20,Sucursal 5,Producto A,20,4,80,10,October,2024,2024-10
2024-10-28,18,Sucursal 2,Producto C,30,6,180,10,October,2024,2024-10
2024-10-28,20,Sucursal 2,Producto I,60,8,480,10,October,2024,2024-10
2024-10-28,17,Sucursal 2,Producto F,40,5,200,10,October,2024,2024-10
2024-10-28,20,Sucursal 2,Producto A,20,2,40,10,October,2024,2024-10
2024-10-28,13,Sucursal 1,Producto B,25,2,50,10,October,2024,2024-10
2024-10-28,16,Sucursal 1,Producto D,35,4,140,10,October,2024,2024-10
2024-10-28,13,Sucursal 2,Producto B,25,3,75,10,October,2024,2024-10
2024-10-28,12,Sucursal 1,Producto G,20,1,20,10,October,2024,2024-10
2024-10-28,14,Sucursal 1,Producto E,40,4,160,10,October,2024,2024-10
2024-10-29,16,Sucursal 3,Producto E,40,7,280,10,October,2024,2024-10
2024-10-29,15,Sucursal 1,Producto E,40,3,120,10,October,2024,2024-10
2024-10-29,15,Sucursal 3,Producto E,40,9,360,10,October,2024,2024-10
2024-10-29,13,Sucursal 2,Producto H,25,5,125,10,October,2024,2024-10
2024-10-29,19,Sucursal 1,Producto A,20,3,60,10,October,2024,2024-10
2024-10-29,13,Sucursal 4,Producto G,20,5,100,10,October,2024,2024-10
2024-10-29,15,Sucursal 1,Producto F,40,4,160,10,October,2024,2024-10
2024-10-29,13,Sucursal 2,Producto E,40,2,80,10,October,2024,2024-10
2024-10-29,13,Sucursal 3,Producto E,40,6,240,10,October,2024,2024-10
2024-10-29,17,Sucursal 2,Producto H,25,7,175,10,October,2024,2024-10
2024-10-29,19,Sucursal 5,Producto J,60,5,300,10,October,2024,2024-10
2024-10-29,19,Sucursal 3,Producto B,25,3,75,10,October,2024,2024-10
2024-10-30,16,Sucursal 2,Producto H,25,2,50,10,October,2024,2024-10
2024-10-30,19,Sucursal 4,Producto I,60,1,60,10,October,2024,2024-10
2024-10-30,17,Sucursal 4,Producto H,25,3,75,10,October,2024,2024-10
2024-10-30,16,Sucursal 3,Producto D,35,2,70,10,October,2024,2024-10
2024-10-30,17,Sucursal 1,Producto I,60,4,240,10,October,2024,2024-10
2024-10-30,16,Sucursal 4,Producto I,60,2,120,10,October,2024,2024-10
2024-10-31,13,Sucursal 5,Producto C,30,2,60,10,October,2024,2024-10
2024-10-31,18,Sucursal 2,Producto H,25,3,75,10,October,2024,2024-10
2024-10-31,19,Sucursal 3,Producto J,60,8,480,10,October,2024,2024-10
2024-10-31,17,Sucursal 2,Producto D,35,5,175,10,October,2024,2024-10
2024-10-31,18,Sucursal 3,Producto H,25,9,225,10,October,2024,2024-10
2024-10-31,20,Sucursal 5,Producto E,40,8,320,10,October,2024,2024-10
2024-10-31,13,Sucursal 5,Producto H,25,6,150,10,October,2024,2024-10
2024-10-31,15,Sucursal 4,Producto I,60,3,180,10,October,2024,2024-10
2024-10-31,18,Sucursal 3,Producto H,25,1,25,10,October,2024,2024-10
2024-11-01,18,Sucursal 5,Producto C,30,5,150,11,November,2024,2024-11
2024-11-01,13,Sucursal 2,Producto I,60,6,360,11,November,2024,2024-11
2024-11-01,18,Sucursal 2,Producto H,25,3,75,11,November,2024,2024-11
2024-11-01,15,Sucursal 2,Producto C,30,6,180,11,November,2024,2024-11
2024-11-02,12,Sucursal 1,Producto D,35,2,70,11,November,2024,2024-11
2024-11-02,14,Sucursal 4,Producto A,20,7,140,11,November,2024,2024-11
2024-11-02,19,Sucursal 1,Producto B,25,3,75,11,November,2024,2024-11
2024-11-02,17,Sucursal 3,Producto A,20,3,60,11,November,2024,2024-11
2024-11-02,18,Sucursal 1,Producto D,35,3,105,11,November,2024,2024-11
2024-11-02,16,Sucursal 4,Producto E,40,6,240,11,November,2024,2024-11
2024-11-02,13,Sucursal 2,Producto D,35,6,210,11,November,2024,2024-11
2024-11-03,15,Sucursal 3,Producto C,30,7,210,11,November,2024,2024-11
2024-11-03,14,Sucursal 2,Producto D,35,8,280,11,November,2024,2024-11
2024-11-03,15,Sucursal 4,Producto G,20,2,40,11,November,2024,2024-11
2024-11-03,15,Sucursal 1,Producto B,25,2,50,11,November,2024,2024-11
2024-11-03,12,Sucursal 5,Producto A,20,3,60,11,November,2024,2024-11
2024-11-03,17,Sucursal 4,Producto H,25,6,150,11,November,2024,2024-11
2024-11-03,19,Sucursal 2,Producto F,40,8,320,11,November,2024,2024-11
2024-11-03,20,Sucursal 5,Producto D,35,8,280,11,November,2024,2024-11
2024-11-03,12,Sucursal 2,Producto F,40,6,240,11,November,2024,2024-11
2024-11-04,18,Sucursal 5,Producto I,60,9,540,11,November,2024,2024-11
2024-11-04,15,Sucursal 1,Producto C,30,6,180,11,November,2024,2024-11
2024-11-04,14,Sucursal 1,Producto B,25,2,50,11,November,2024,2024-11
2024-11-04,17,Sucursal 2,Producto E,40,8,320,11,November,2024,2024-11
2024-11-04,14,Sucursal 3,Producto H,25,4,100,11,November,2024,2024-11
2024-11-04,14,Sucursal 4,Producto E,40,5,200,11,November,2024,2024-11
2024-11-04,17,Sucursal 5,Producto D,35,1,35,11,November,2024,2024-11
2024-11-04,13,Sucursal 2,Producto H,25,9,225,11,November,2024,2024-11
2024-11-04,14,Sucursal 3,Producto B,25,8,200,11,November,2024,2024-11
2024-11-04,20,Sucursal 4,Producto I,60,3,180,11,November,2024,2024-11
2024-11-04,15,Sucursal 1,Producto E,40,9,360,11,November,2024,2024-11
2024-11-04,13,Sucursal 1,Producto A,20,4,80,11,November,2024,2024-11
2024-11-05,16,Sucursal 3,Producto C,30,2,60,11,November,2024,2024-11
2024-11-05,16,Sucursal 2,Producto C,30,6,180,11,November,2024,2024-11
2024-11-05,15,Sucursal 3,Producto F,40,6,240,11,November,2024,2024-11
2024-11-05,14,Sucursal 4,Producto F,40,1,40,11,November,2024,2024-11
2024-11-05,14,Sucursal 5,Producto I,60,9,540,11,November,2024,2024-11
2024-11-05,14,Sucursal 1,Producto I,60,8,480,11,November,2024,2024-11
2024-11-05,14,Sucursal 5,Producto C,30,5,150,11,November,2024,2024-11
2024-11-05,12,Sucursal 2,Producto D,35,3,105,11,November,2024,2024-11
2024-11-05,14,Sucursal 2,Producto H,25,3,75,11,November,2024,2024-11
2024-11-05,14,Sucursal 2,Producto B,25,1,25,11,November,2024,2024-11
2024-11-05,16,Sucursal 4,Producto J,60,1,60,11,November,2024,2024-11
2024-11-06,16,Sucursal 5,Producto A,20,7,140,11,November,2024,2024-11
2024-11-06,16,Sucursal 5,Producto D,35,1,35,11,November,2024,2024-11
2024-11-06,17,Sucursal 5,Producto B,25,4,100,11,November,2024,2024-11
2024-11-06,16,Sucursal 2,Producto J,60,5,300,11,November,2024,2024-11
2024-11-06,12,Sucursal 4,Producto D,35,1,35,11,November,2024,2024-11
2024-11-06,12,Sucursal 4,Producto E,40,6,240,11,November,2024,2024-11
2024-11-06,14,Sucursal 1,Producto A,20,6,120,11,November,2024,2024-11
2024-11-06,14,Sucursal 1,Producto G,20,9,180,11,November,2024,2024-11
2024-11-06,17,Sucursal 5,Producto G,20,7,140,11,November,2024,2024-11
2024-11-06,13,Sucursal 5,Producto E,40,3,120,11,November,2024,2024-11
2024-11-06,19,Sucursal 5,Producto D,35,9,315,11,November,2024,2024-11
2024-11-06,15,Sucursal 4,Producto A,20,8,160,11,November,2024,2024-11
2024-11-07,14,Sucursal 5,Producto G,20,8,160,11,November,2024,2024-11
2024-11-07,13,Sucursal 5,Producto E,40,9,360,11,November,2024,2024-11
2024-11-07,17,Sucursal 4,Producto G,20,4,80,11,November,2024,2024-11
2024-11-07,15,Sucursal 1,Producto G,20,6,120,11,November,2024,2024-11
2024-11-07,16,Sucursal 1,Producto G,20,9,180,11,November,2024,2024-11
2024-11-07,19,Sucursal 1,Producto A,20,8,160,11,November,2024,2024-11
2024-11-07,17,Sucursal 1,Producto E,40,8,320,11,November,2024,2024-11
2024-11-07,15,Sucursal 5,Producto H,25,6,150,11,November,2024,2024-11
2024-11-07,18,Sucursal 4,Producto D,35,8,280,11,November,2024,2024-11
2024-11-08,19,Sucursal 3,Producto B,25,9,225,11,November,2024,2024-11
2024-11-08,13,Sucursal 1,Producto I,60,3,180,11,November,2024,2024-11
2024-11-08,12,Sucursal 4,Producto G,20,8,160,11,November,2024,2024-11
2024-11-08,15,Sucursal 2,Producto F,40,6,240,11,November,2024,2024-11
2024-11-08,12,Sucursal 1,Producto C,30,3,90,11,November,2024,2024-11
2024-11-08,15,Sucursal 2,Producto F,40,1,40,11,November,2024,2024-11
2024-11-08,17,Sucursal 4,Producto D,35,5,175,11,November,2024,2024-11
2024-11-08,20,Sucursal 4,Producto I,60,4,240,11,November,2024,2024-11
2024-11-08,15,Sucursal 3,Producto G,20,9,180,11,November,2024,2024-11
2024-11-08,20,Sucursal 2,Producto C,30,8,240,11,November,2024,2024-11
2024-11-08,18,Sucursal 1,Producto H,25,6,150,11,November,2024,2024-11
2024-11-08,12,Sucursal 5,Producto F,40,2,80,11,November,2024,2024-11
2024-11-08,19,Sucursal 1,Producto F,40,2,80,11,November,2024,2024-11
2024-11-08,12,Sucursal 4,Producto I,60,1,60,11,November,2024,2024-11
2024-11-09,13,Sucursal 5,Producto D,35,6,210,11,November,2024,2024-11
2024-11-09,19,Sucursal 2,Producto D,35,8,280,11,November,2024,2024-11
2024-11-09,16,Sucursal 1,Producto F,40,5,200,11,November,2024,2024-11
2024-11-09,16,Sucursal 2,Producto C,30,1,30,11,November,2024,2024-11
2024-11-09,19,Sucursal 1,Producto H,25,9,225,11,November,2024,2024-11
2024-11-09,20,Sucursal 3,Producto I,60,8,480,11,November,2024,2024-11
2024-11-09,18,Sucursal 2,Producto J,60,2,120,11,November,2024,2024-11
2024-11-09,15,Sucursal 4,Producto C,30,4,120,11,November,2024,2024-11
2024-11-09,17,Sucursal 1,Producto I,60,4,240,11,November,2024,2024-11
2024-11-09,16,Sucursal 1,Producto G,20,4,80,11,November,2024,2024-11
2024-11-09,20,Sucursal 4,Producto G,20,9,180,11,November,2024,2024-11
2024-11-09,16,Sucursal 5,Producto I,60,5,300,11,November,2024,2024-11
2024-11-09,18,Sucursal 1,Producto F,40,5,200,11,November,2024,2024-11
2024-11-09,19,Sucursal 1,Producto A,20,9,180,11,November,2024,2024-11
2024-11-09,14,Sucursal 2,Producto J,60,6,360,11,November,2024,2024-11
2024-11-09,17,Sucursal 1,Producto A,20,9,180,11,November,2024,2024-11
2024-11-09,12,Sucursal 3,Producto D,35,9,315,11,November,2024,2024-11
2024-11-09,15,Sucursal 3,Producto G,20,9,180,11,November,2024,2024-11
2024-11-09,12,Sucursal 4,Producto J,60,5,300,11,November,2024,2024-11
2024-11-09,17,Sucursal 5,Producto A,20,3,60,11,November,2024,2024-11
2024-11-09,14,Sucursal 4,Producto A,20,3,60,11,November,2024,2024-11
2024-11-10,13,Sucursal 5,Producto J,60,4,240,11,November,2024,2024-11
2024-11-10,12,Sucursal 1,Producto C,30,1,30,11,November,2024,2024-11
